5064	9376	2	1	2	4	3	4	3.3	1.66666666666667	3.66666666666667
5076	16077	1	2	2	4	4	4	1	1.66666666666667	4
5083	5562	2	2	4	2	1	2	10.2	2.66666666666667	1.66666666666667
5094	15171	2	3	4	2	2	3	1.3	3	2.33333333333333
5095	9671	2	2	2	2	2	2	7.3	2	2
5097	9772	3	1	3	2	1	2	7.1	2.33333333333333	1.66666666666667
5099	10041	2	3	4	2	2	2	11.1	3	2
5102	12053	1	1	2	2	2	2	3.6	1.33333333333333	2
5103	15202	1	2	2	2	1	4	3.3	1.66666666666667	2.33333333333333
5105	16076	1	1	2	2	1	2	1.5	1.33333333333333	1.66666666666667
5106	1003	2	1	4	3	3	1	9.1	2.33333333333333	2.33333333333333
5116	9662	1	1	3	1	1	1	15.4	1.66666666666667	1
5121	16069	2	2	3	2	2	2	1.5	2.33333333333333	2
5123	8216	2	3	3	1	1	1	8.7	2.66666666666667	1
5124	16064	1	1	1	4	3	3	2.3	1	3.33333333333333
5127	9676	2	2	3	2	2	2	10.8	2.33333333333333	2
5131	14263	2	1	2	4	4	4	2	1.66666666666667	4
5158	13006	1	1	1	4	4	4	3.5	1	4
5159	10041	2	1	4	2	2	1	11.1	2.33333333333333	1.66666666666667
5165	14182	2	1	2	2	2	3	1.3	1.66666666666667	2.33333333333333
5167	14365	1	3	3	1	2	1	5.1	2.33333333333333	1.33333333333333
5170	12052	2	1	4	3	2	1	2.8	2.33333333333333	2
5172	15202	2	1	3	4	2	4	3.3	2	3.33333333333333
5176	8221	2	3	3	1	2	1	16.3	2.66666666666667	1.33333333333333
5177	12066	1	2	2	4	3	3	2.5	1.66666666666667	3.33333333333333
5179	15355	1	1	3	2	2	3	1.1	1.66666666666667	2.33333333333333
5182	18100	2	4	3	2	1	2	12.8	3	1.66666666666667
5198	16064	1	1	1	4	3	3	2.3	1	3.33333333333333
5204	15260	1	1	1	3	99	99	.9	1	3
5253	5570	3	3	4	2	2	2	8.4	3.33333333333333	2
5254	13062	1	1	2	3	3	2	2	1.33333333333333	2.66666666666667
5255	9774	2	2	3	4	2	1	10	2.33333333333333	2.33333333333333
5261	12072	1	2	2	4	4	4	2	1.66666666666667	4
5269	13056	1	1	2	4	4	4	1.3	1.33333333333333	4
5273	16053	2	3	4	2	2	2	4.7	3	2
5278	9771	2	3	4	1	2	2	5.4	3	1.66666666666667
5280	16074	2	1	2	3	3	3	1.4	1.66666666666667	3
5297	9679	2	2	2	2	2	2	4	2	2
5309	5515	2	3	3	1	1	1	7.6	2.66666666666667	1
5310	5966	2	3	3	2	2	2	9.5	2.66666666666667	2
5321	6413	1	3	2	4	2	3	25.9	2	3
5322	3401	2	3	3	2	1	3	9.1	2.66666666666667	2
5326	9473	1	2	2	3	3	3	4.1	1.66666666666667	3
5329	7334	1	1	3	2	2	2	9.9	1.66666666666667	2
5336	12072	2	3	4	1	1	2	2	3	1.33333333333333
5339	7235	2	3	3	1	1	1	4.5	2.66666666666667	1
5345	7231	3	3	4	3	3	3	4.6	3.33333333333333	3
5346	7337	1	1	1	4	1	1	4.6	1	2
5350	9576	2	3	3	1	3	3	4.3	2.66666666666667	2.33333333333333
5357	9178	1	1	2	2	2	2	12.4	1.33333333333333	2
5365	9779	2	2	2	99	2	3	5.5	2	2.5
5373	7233	1	1	2	3	3	2	3.5	1.33333333333333	2.66666666666667
5390	5162	1	3	2	1	1	1	11.2	2	1
5392	7334	2	2	3	4	3	3	9.9	2.33333333333333	3.33333333333333
5421	13053	2	1	2	3	2	2	1.2	1.66666666666667	2.33333333333333
5423	13002	1	1	1	2	2	2	1.8	1	2
5436	5166	1	2	1	2	1	1	8.1	1.33333333333333	1.33333333333333
5453	14181	2	2	2	2	1	2	1.1	2	1.66666666666667
5456	14167	1	2	2	3	3	3	1.8	1.66666666666667	3
5458	6440	2	1	2	2	2	2	8.6	1.66666666666667	2
5459	15154	1	1	1	3	2	2	1.8	1	2.33333333333333
5466	14193	1	2	2	4	2	4	1.4	1.66666666666667	3.33333333333333
5470	5974	2	4	4	1	1	1	7.7	3.33333333333333	1
5473	12052	2	2	2	3	2	2	2.8	2	2.33333333333333
5499	13005	1	1	1	4	4	4	1.3	1	4
5501	14191	2	3	3	2	2	3	1.1	2.66666666666667	2.33333333333333
5504	1056	2	2	4	3	1	3	7.1	2.66666666666667	2.33333333333333
5516	12065	1	1	3	1	1	1	1.5	1.66666666666667	1
5526	3356	2	3	4	4	2	4	4.4	3	3.33333333333333
5531	12069	2	3	4	1	1	1	2.5	3	1
5533	7339	2	1	2	3	2	3	6.7	1.66666666666667	2.66666666666667
5536	12067	1	1	2	4	4	4	3.1	1.33333333333333	4
5537	5762	1	1	2	2	2	3	5.1	1.33333333333333	2.33333333333333
5539	14272	2	2	2	2	2	2	1.6	2	2
5546	9577	1	1	2	3	3	3	6.1	1.33333333333333	3
5547	5113	2	2	2	3	1	2	11.4	2	2
5548	15159	1	2	1	1	1	1	1.8	1.33333333333333	1
5567	5154	1	1	3	3	2	2	7.8	1.66666666666667	2.33333333333333
5568	9179	1	3	99	4	2	2	9.2	2	2.66666666666667
5569	15367	2	2	3	2	2	2	1.4	2.33333333333333	2
5578	14262	3	4	4	2	1	99	3.6	3.66666666666667	1.5
5580	16076	1	1	1	4	3	4	1.5	1	3.66666666666667
5583	15261	1	1	2	3	2	2	1.7	1.33333333333333	2.33333333333333
5587	5382	2	4	3	1	2	1	9	3	1.33333333333333
5590	15202	1	1	1	2	2	2	3.3	1	2
5593	3454	2	1	2	3	2	3	4.3	1.66666666666667	2.66666666666667
5598	16054	1	1	1	3	3	3	2.2	1	3
5619	15362	1	1	1	2	3	3	1.2	1	2.66666666666667
5630	3201	2	3	4	2	2	3	15.1	3	2.33333333333333
5637	16068	1	1	3	3	2	3	.6	1.66666666666667	2.66666666666667
5642	8118	1	1	1	3	3	3	16.3	1	3
5643	8215	2	2	3	2	2	1	9.3	2.33333333333333	1.66666666666667
5647	16074	1	1	2	4	3	4	1.4	1.33333333333333	3.66666666666667
5649	14286	2	1	2	3	2	2	1.7	1.66666666666667	2.33333333333333
5659	5911	1	1	1	99	2	99	11.7	1	2
5661	14379	1	1	2	2	2	2	2.1	1.33333333333333	2
5663	12052	1	2	1	3	1	2	2.8	1.33333333333333	2
5666	16067	2	3	2	4	2	3	1.6	2.33333333333333	3
5677	14272	1	2	2	1	2	2	1.6	1.66666666666667	1.66666666666667
5678	14173	1	1	1	4	3	4	1.5	1	3.66666666666667
5692	5958	3	4	4	4	2	3	7.8	3.66666666666667	3
5705	9373	2	3	2	2	2	3	4.1	2.33333333333333	2.33333333333333
5714	12063	1	2	1	1	1	1	1.7	1.33333333333333	1
5716	16051	2	2	2	2	2	3	2.2	2	2.33333333333333
5718	18100	1	1	1	2	1	2	12.8	1	1.66666666666667
5724	12069	1	1	1	4	2	4	2.5	1	3.33333333333333
5745	3357	2	4	3	1	2	2	4.8	3	1.66666666666667
5752	5954	2	3	2	1	1	1	8.9	2.33333333333333	1
5755	3453	1	2	2	2	1	2	3.7	1.66666666666667	1.66666666666667
5757	8111	2	2	2	2	2	1	24.5	2	1.66666666666667
5761	5113	2	3	3	1	1	1	11.4	2.66666666666667	1
5763	3353	3	3	4	1	2	1	4.8	3.33333333333333	1.33333333333333
5776	5162	3	3	3	2	2	2	11.2	3	2
5779	15265	2	3	2	2	1	2	1	2.33333333333333	1.66666666666667
5784	7335	2	2	4	2	99	2	5.8	2.66666666666667	2
5786	8111	3	4	4	1	1	1	24.5	3.66666666666667	1
5793	12051	2	3	1	3	3	2	2.6	2	2.66666666666667
5797	16064	2	3	2	2	2	2	2.3	2.33333333333333	2
5803	12061	1	1	1	3	3	2	2.2	1	2.66666666666667
5804	6636	1	1	3	2	2	2	3.6	1.66666666666667	2
5809	14182	1	1	2	4	4	4	1.3	1.33333333333333	4
5826	16061	1	1	2	3	3	3	1.2	1.33333333333333	3
5829	6433	2	2	4	3	2	4	18.5	2.66666666666667	3
5839	12069	1	2	3	3	2	4	2.5	2	3
5858	5374	2	3	3	2	1	2	8.5	2.66666666666667	1.66666666666667
5890	14161	2	3	3	2	1	2	3.7	2.66666666666667	1.66666666666667
5894	5974	1	1	2	1	2	1	7.7	1.33333333333333	1.33333333333333
5898	7143	2	3	3	3	2	2	7.3	2.66666666666667	2.33333333333333
5901	3152	2	3	3	2	1	2	7.6	2.66666666666667	1.66666666666667
5902	3459	2	1	2	2	3	3	4.9	1.66666666666667	2.66666666666667
5908	16051	1	1	2	3	3	3	2.2	1.33333333333333	3
5942	13005	1	1	2	4	4	2	1.3	1.33333333333333	3.33333333333333
5968	15265	1	2	2	2	2	2	1	1.66666666666667	2
5978	14389	1	1	1	4	4	3	1.1	1	3.66666666666667
5981	16076	1	2	4	1	2	2	1.5	2.33333333333333	1.66666666666667
5982	15154	2	1	1	4	1	4	1.8	1.33333333333333	3
5991	15303	1	1	1	2	2	2	2.8	1	2
5992	3359	2	2	4	3	2	3	5.1	2.66666666666667	2.66666666666667
5993	16053	2	2	3	2	1	1	4.7	2.33333333333333	1.33333333333333
6000	9371	1	1	1	4	1	4	3.5	1	3
6005	14161	2	4	3	1	1	1	3.7	3	1
6006	5762	2	2	2	4	2	3	5.1	2	3
6008	7312	1	2	2	3	3	3	10.4	1.66666666666667	3
6020	9173	2	1	4	4	2	3	7.9	2.33333333333333	3
6028	5116	2	2	2	2	2	2	11	2	2
6029	16069	1	1	1	2	4	4	1.5	1	3.33333333333333
6037	3460	2	2	2	3	1	2	6.8	2	2
6044	16053	2	4	4	1	1	1	4.7	3.33333333333333	1
6053	3460	2	3	4	2	1	2	6.8	3	1.66666666666667
6054	5158	1	1	2	3	3	2	11.8	1.33333333333333	2.66666666666667
6057	8336	2	3	3	3	3	2	11.2	2.66666666666667	2.66666666666667
6060	5754	2	2	4	4	4	4	9.2	2.66666666666667	4
6062	5158	3	2	3	1	1	3	11.8	2.66666666666667	1.66666666666667
6066	12054	1	1	3	3	4	4	4.5	1.66666666666667	3.66666666666667
6071	14193	1	1	1	4	4	4	1.4	1	4
6089	13062	1	2	2	2	2	2	2	1.66666666666667	2
6095	18100	3	3	4	1	1	2	12.8	3.33333333333333	1.33333333333333
6106	16066	1	1	2	4	2	2	1.1	1.33333333333333	2.66666666666667
6115	9175	99	3	2	1	1	1	8.3	2.5	1
6121	14383	1	1	1	4	4	4	1.2	1	4
6129	5382	2	3	4	4	2	3	9	3	3
6133	5158	3	3	4	1	1	1	11.8	3.33333333333333	1
6135	3253	3	3	4	4	3	3	6.9	3.33333333333333	3.33333333333333
6144	9677	2	2	2	2	2	2	5.2	2	2
6150	5116	2	3	3	3	4	1	11	2.66666666666667	2.66666666666667
6151	12068	2	4	3	4	4	4	1.9	3	4
6156	14365	1	1	1	2	2	2	5.1	1	2
6160	8311	2	1	1	3	2	4	13.3	1.33333333333333	3
6182	9777	2	1	2	3	2	3	5.6	1.66666666666667	2.66666666666667
6191	9464	1	1	2	4	3	3	11.6	1.33333333333333	3.33333333333333
6196	6440	1	3	3	2	2	2	8.6	2.33333333333333	2
6197	16076	1	1	1	4	2	4	1.5	1	3.33333333333333
6216	5382	2	1	1	3	1	2	9	1.33333333333333	2
6224	16067	1	1	2	2	2	3	1.6	1.33333333333333	2.33333333333333
6236	16051	1	1	1	3	1	1	2.2	1	1.66666666666667
6240	15151	1	1	2	1	1	1	1.2	1.33333333333333	1
6241	14262	2	2	2	3	2	3	3.6	2	2.66666666666667
6263	12071	2	4	3	3	3	3	2.6	3	3
6269	14383	1	1	2	99	1	99	1.2	1.33333333333333	1
6270	14365	1	1	1	2	2	3	5.1	1	2.33333333333333
6284	6433	3	3	3	1	1	1	18.5	3	1
6289	12067	2	1	2	4	3	3	3.1	1.66666666666667	3.33333333333333
6294	9676	2	2	2	3	2	2	10.8	2	2.33333333333333
6296	5913	2	3	3	3	2	3	16.3	2.66666666666667	2.66666666666667
6299	5954	3	4	2	1	2	2	8.9	3	1.66666666666667
6308	9772	1	1	1	2	2	2	7.1	1	2
6317	14161	1	1	2	4	2	4	3.7	1.33333333333333	3.33333333333333
6323	13060	1	1	1	4	4	4	1.4	1	4
6329	15357	2	1	2	1	1	1	1.2	1.66666666666667	1
6336	17200	1	1	1	3	3	3	12.8	1	3
6349	3251	2	2	2	1	1	3	5.2	2	1.66666666666667
6353	15256	3	3	3	2	2	1	1.2	3	1.66666666666667
6355	14383	2	1	2	4	4	4	1.2	1.66666666666667	4
6357	1002	2	4	3	2	2	2	9.5	3	2
6360	8118	2	2	4	2	1	2	16.3	2.66666666666667	1.66666666666667
6363	3403	2	1	3	4	2	2	7.1	2	2.66666666666667
6370	6435	1	2	2	4	4	99	10.7	1.66666666666667	4
6383	9478	2	2	2	2	2	3	4.3	2	2.33333333333333
6390	5113	3	3	4	1	2	1	11.4	3.33333333333333	1.33333333333333
6401	5770	3	3	4	3	2	3	5.8	3.33333333333333	2.66666666666667
6414	6431	2	2	3	3	2	2	9.8	2.33333333333333	2.33333333333333
6421	14287	1	1	2	4	4	4	1.5	1.33333333333333	4
6424	16053	3	4	4	1	1	2	4.7	3.66666666666667	1.33333333333333
6438	14193	1	1	1	3	2	2	1.4	1	2.33333333333333
6442	3101	2	3	4	2	1	2	9.1	3	1.66666666666667
6455	9478	2	2	3	3	99	3	4.3	2.33333333333333	3
6459	16074	2	2	2	2	2	2	1.4	2	2
6461	3453	3	2	3	3	1	3	3.7	2.66666666666667	2.33333333333333
6467	16053	1	1	1	3	3	3	4.7	1	3
6470	3457	2	2	3	2	1	1	4.5	2.33333333333333	1.33333333333333
6477	13054	2	3	4	2	1	1	1.8	3	1.33333333333333
6479	16063	1	2	2	2	2	2	1.2	1.66666666666667	2
6480	6440	1	1	2	3	2	1	8.6	1.33333333333333	2
6483	14193	2	2	4	1	1	2	1.4	2.66666666666667	1.33333333333333
6486	3460	2	2	3	4	2	2	6.8	2.33333333333333	2.66666666666667
6493	18100	3	4	4	3	3	3	12.8	3.66666666666667	3
6497	14365	1	2	2	4	4	2	5.1	1.66666666666667	3.33333333333333
6503	12065	1	2	4	4	4	4	1.5	2.33333333333333	4
6506	13058	2	1	2	1	1	1	1.4	1.66666666666667	1
6509	9181	3	3	3	1	1	1	6.1	3	1
6510	3257	2	3	3	4	4	4	7.2	2.66666666666667	4
6512	3152	1	1	1	1	2	1	7.6	1	1.33333333333333
6516	9672	3	4	4	3	1	2	3.1	3.66666666666667	2
6521	9478	1	1	1	4	3	4	4.3	1	3.66666666666667
6522	9271	1	1	1	2	2	3	4.4	1	2.33333333333333
6527	13054	1	1	2	3	3	2	1.8	1.33333333333333	2.66666666666667
6529	15171	2	3	2	2	1	1	1.3	2.33333333333333	1.33333333333333
6540	15154	1	1	1	4	2	2	1.8	1	2.66666666666667
6541	5978	1	1	1	3	3	3	9.5	1	3
6544	9175	2	3	4	4	4	3	8.3	3	3.66666666666667
6546	5512	1	2	4	4	1	3	9.8	2.33333333333333	2.66666666666667
6559	5382	2	4	2	4	3	1	9	2.66666666666667	2.66666666666667
6568	6435	2	2	4	3	2	2	10.7	2.66666666666667	2.33333333333333
6569	14191	1	1	2	2	1	1	1.1	1.33333333333333	1.33333333333333
6572	18100	3	1	4	4	4	3	12.8	2.66666666666667	3.66666666666667
6573	14264	1	4	1	3	4	3	1.2	2	3.33333333333333
6574	8111	2	3	3	3	2	1	24.5	2.66666666666667	2
6592	14178	1	1	1	3	3	3	1.4	1	3
6595	9181	2	1	3	1	1	1	6.1	2	1
6599	5774	2	3	4	2	2	2	7.4	3	2
6603	13061	2	3	3	2	2	2	1.6	2.66666666666667	2
6606	5978	2	2	4	1	2	1	9.5	2.66666666666667	1.33333333333333
6611	5111	4	3	4	1	1	1	17.4	3.66666666666667	1
6614	3357	2	1	2	2	1	3	4.8	1.66666666666667	2
6617	16071	2	2	4	3	3	2	1.1	2.66666666666667	2.66666666666667
6621	16053	1	3	3	2	2	2	4.7	2.33333333333333	2
6627	6634	1	1	1	3	3	3	4.2	1	3
6630	15151	1	1	2	4	1	3	1.2	1.33333333333333	2.66666666666667
6638	5562	2	2	2	3	3	3	10.2	2	3
6649	5766	2	1	2	4	4	4	7	1.66666666666667	4
6673	6412	2	4	4	1	2	1	24.1	3.33333333333333	1.33333333333333
6674	8111	2	3	3	3	2	2	24.5	2.66666666666667	2.33333333333333
6677	16063	1	1	1	4	4	3	1.2	1	3.66666666666667
6681	9177	1	3	3	3	2	3	7.3	2.33333333333333	2.66666666666667
6687	15256	2	1	2	3	2	2	1.2	1.66666666666667	2.33333333333333
6688	5154	1	1	1	3	3	3	7.8	1	3
6694	2000	2	2	4	1	1	1	15.4	2.66666666666667	1
6699	16068	2	2	3	3	2	2	.6	2.33333333333333	2.33333333333333
6711	18100	1	1	1	2	4	3	12.8	1	3
6715	6412	3	4	4	1	1	1	24.1	3.66666666666667	1
6718	14262	1	1	2	2	3	3	3.6	1.33333333333333	2.66666666666667
6721	8136	2	3	4	2	1	2	8.9	3	1.66666666666667
6723	9162	2	1	2	1	2	2	22.8	1.66666666666667	1.66666666666667
6732	14365	2	2	2	2	2	2	5.1	2	2
6739	1003	3	3	3	2	2	2	9.1	3	2
6741	9177	2	1	2	3	1	2	7.3	1.66666666666667	2
6745	5315	1	3	3	2	2	2	19.7	2.33333333333333	2
6752	6439	1	2	2	3	2	2	10.2	1.66666666666667	2.33333333333333
6755	13061	2	1	3	3	3	3	1.6	2	3
6761	13004	2	1	1	3	4	3	2.7	1.33333333333333	3.33333333333333
6764	12071	1	2	2	2	2	2	2.6	1.66666666666667	2
6775	7334	2	1	3	3	1	2	9.9	2	2
6788	18100	3	4	4	2	2	2	12.8	3.66666666666667	2
6799	8119	2	2	2	2	2	1	13.9	2	1.66666666666667
6829	13058	1	1	1	4	4	4	1.4	1	4
6836	15151	1	2	1	2	2	3	1.2	1.33333333333333	2.33333333333333
6837	14374	2	3	4	2	1	2	2.7	3	1.66666666666667
6838	13055	2	2	1	2	1	2	1.4	1.66666666666667	1.66666666666667
6843	14374	1	2	4	4	3	4	2.7	2.33333333333333	3.66666666666667
6848	5958	3	1	4	2	3	2	7.8	2.66666666666667	2.33333333333333
6867	6433	3	4	4	1	1	2	18.5	3.66666666666667	1.33333333333333
6873	8225	2	4	2	2	2	2	6.9	2.66666666666667	2
6875	15171	1	2	1	3	3	3	1.3	1.33333333333333	3
6877	7138	1	4	3	3	1	1	7.1	2.66666666666667	1.66666666666667
6901	16062	1	1	1	4	4	4	2.1	1	4
6913	6438	2	3	4	4	3	4	13.4	3	3.66666666666667
6924	7111	1	3	2	2	2	2	8.7	2	2
6928	16071	1	1	1	4	4	4	1.1	1	4
6934	6440	2	1	3	3	2	2	8.6	2	2.33333333333333
6948	5515	2	2	4	2	2	1	7.6	2.66666666666667	1.66666666666667
6951	3252	2	1	2	99	3	3	8.5	1.66666666666667	3
6957	9274	1	2	99	99	1	99	4.7	1.5	1
6974	8222	2	2	2	2	3	2	21.6	2	2.33333333333333
6975	3256	4	3	2	1	1	1	5.5	3	1
6983	14284	1	2	2	2	1	2	1.9	1.66666666666667	1.66666666666667
6984	3153	2	1	3	3	2	1	5.9	2	2
6986	9678	2	2	2	99	1	2	3.7	2	1.5
6991	5978	2	3	3	3	2	2	9.5	2.66666666666667	2.33333333333333
6992	14285	1	1	2	4	3	3	2.8	1.33333333333333	3.33333333333333
6993	9187	1	1	1	4	2	2	6.8	1	2.66666666666667
7004	14166	2	1	3	4	4	4	1.8	2	4
7006	5119	2	1	3	2	2	2	12.6	2	2
7009	12067	2	1	1	4	2	3	3.1	1.33333333333333	3
7011	9678	1	3	2	2	2	3	3.7	2	2.33333333333333
7015	13005	2	1	2	3	3	3	1.3	1.66666666666667	3
7017	3351	2	4	4	1	1	1	5.9	3.33333333333333	1
7018	8116	2	2	3	2	1	2	15.1	2.33333333333333	1.66666666666667
7021	6413	2	1	2	1	2	1	25.9	1.66666666666667	1.33333333333333
7023	8222	2	3	2	3	99	2	21.6	2.33333333333333	2.5
7025	15256	1	4	4	4	3	4	1.2	3	3.66666666666667
7026	12066	1	1	1	4	4	3	2.5	1	3.66666666666667
7029	14383	1	1	2	2	2	3	1.2	1.33333333333333	2.33333333333333
7030	6440	2	3	3	3	2	2	8.6	2.66666666666667	2.33333333333333
7036	8236	3	4	4	2	2	2	10.6	3.66666666666667	2
7049	13062	1	2	2	2	1	1	2	1.66666666666667	1.33333333333333
7053	14365	2	2	3	3	2	2	5.1	2.33333333333333	2.33333333333333
7056	9472	2	3	3	2	2	2	4	2.66666666666667	2
7068	6436	3	3	4	1	2	1	12.6	3.33333333333333	1.33333333333333
7069	15171	2	2	4	2	2	3	1.3	2.66666666666667	2.33333333333333
7073	2000	3	3	3	2	1	3	15.4	3	2
7076	13051	3	3	3	2	2	1	1.4	3	1.66666666666667
7081	12072	2	1	2	1	1	1	2	1.66666666666667	1
7116	12073	1	2	2	3	3	1	2.3	1.66666666666667	2.33333333333333
7118	8119	2	2	3	2	2	2	13.9	2.33333333333333	2
7119	5114	2	2	2	2	1	2	14.8	2	1.66666666666667
7120	9679	1	1	1	3	3	3	4	1	3
7125	7141	1	2	2	4	3	2	4.8	1.66666666666667	3
7135	9474	3	3	3	4	2	2	5.2	3	2.66666666666667
7137	7141	2	3	3	1	1	2	4.8	2.66666666666667	1.33333333333333
7158	14389	1	1	1	3	2	3	1.1	1	2.66666666666667
7161	16066	1	1	2	2	2	1	1.1	1.33333333333333	1.66666666666667
7167	14171	1	2	2	2	2	2	1	1.66666666666667	2
7169	6432	2	1	2	4	4	4	11.4	1.66666666666667	4
7170	1003	3	2	4	1	1	1	9.1	3	1
7178	7337	3	3	4	2	2	2	4.6	3.33333333333333	2
7183	16053	1	2	3	2	2	2	4.7	2	2
7199	13062	1	1	1	3	2	3	2	1	2.66666666666667
7200	2000	2	3	2	1	1	1	15.4	2.33333333333333	1
7205	9162	2	2	4	4	4	1	22.8	2.66666666666667	3
7215	2000	3	4	4	1	1	1	15.4	3.66666666666667	1
7220	6440	2	3	3	2	1	2	8.6	2.66666666666667	1.66666666666667
7225	7140	1	4	4	3	2	2	3.9	3	2.33333333333333
7230	9674	2	1	2	2	2	2	2.5	1.66666666666667	2
7243	14182	1	2	2	2	2	3	1.3	1.66666666666667	2.33333333333333
7253	16073	1	1	1	2	2	1	1.7	1	1.66666666666667
7254	16066	2	3	3	1	1	1	1.1	2.66666666666667	1
7271	1060	2	3	4	3	1	1	5.3	3	1.66666666666667
7273	6434	3	1	4	4	2	3	12.3	2.66666666666667	3
7274	3253	2	2	4	4	2	2	6.9	2.66666666666667	2.66666666666667
7277	13004	1	4	3	3	2	2	2.7	2.66666666666667	2.33333333333333
7287	8121	2	2	4	3	3	2	20.6	2.66666666666667	2.66666666666667
7295	7111	4	4	4	1	1	2	8.7	4	1.33333333333333
7303	8215	1	2	2	3	3	3	9.3	1.66666666666667	3
7312	7211	2	1	4	4	1	4	8.3	2.33333333333333	3
7321	9577	2	3	4	2	1	1	6.1	3	1.33333333333333
7329	14280	2	2	2	3	3	3	2.3	2	3
7339	14365	1	1	1	4	4	3	5.1	1	3.66666666666667
7344	9471	2	2	2	3	2	3	2.8	2	2.66666666666667
7346	5314	3	3	3	2	1	2	17.3	3	1.66666666666667
7348	8215	2	4	3	2	2	2	9.3	3	2
7351	13051	1	2	2	2	2	4	1.4	1.66666666666667	2.66666666666667
7353	3201	2	3	4	1	1	1	15.1	3	1
7364	6534	2	3	3	3	2	2	9.8	2.66666666666667	2.33333333333333
7372	17200	1	1	1	2	2	2	12.8	1	2
7374	14262	2	3	3	2	2	3	3.6	2.66666666666667	2.33333333333333
7376	15101	1	2	2	3	2	3	2	1.66666666666667	2.66666666666667
7384	13003	2	1	2	1	1	1	2.6	1.66666666666667	1
7386	18100	1	1	1	3	2	3	12.8	1	2.66666666666667
7388	3351	2	3	2	2	1	2	5.9	2.33333333333333	1.66666666666667
7396	9184	2	1	2	4	4	4	12.5	1.66666666666667	4
7405	16051	2	1	3	1	2	1	2.2	2	1.33333333333333
7428	5112	1	1	4	1	2	2	17.3	2	1.66666666666667
7434	14262	1	1	3	2	2	2	3.6	1.66666666666667	2
7445	6433	3	3	3	3	3	3	18.5	3	3
7447	8317	2	4	4	1	1	1	7.3	3.33333333333333	1
7453	3403	2	2	3	2	2	2	7.1	2.33333333333333	2
7463	12071	1	2	3	2	3	3	2.6	2	2.66666666666667
7465	13055	1	2	2	3	2	2	1.4	1.66666666666667	2.33333333333333
7467	3201	2	2	3	3	3	3	15.1	2.33333333333333	3
7472	7312	3	3	4	3	1	1	10.4	3.33333333333333	1.66666666666667
7478	5774	1	2	2	1	1	2	7.4	1.66666666666667	1.33333333333333
7479	5382	2	2	2	1	2	1	9	2	1.33333333333333
7480	5911	4	4	4	1	1	1	11.7	4	1
7489	13053	1	1	2	4	4	4	1.2	1.33333333333333	4
7490	8212	1	1	2	3	2	2	14.2	1.33333333333333	2.33333333333333
7501	10041	3	4	3	1	1	1	11.1	3.33333333333333	1
7508	12073	1	1	1	3	2	2	2.3	1	2.33333333333333
7518	12052	2	2	4	2	1	1	2.8	2.66666666666667	1.33333333333333
7524	3201	2	3	3	1	1	1	15.1	2.66666666666667	1
7525	3455	1	1	2	4	2	4	3.5	1.33333333333333	3.33333333333333
7532	15370	2	1	2	2	1	3	1.6	1.66666666666667	2
7539	3404	2	3	3	1	1	2	9	2.66666666666667	1.33333333333333
7542	16063	2	1	2	2	4	4	1.2	1.66666666666667	3.33333333333333
7543	14272	2	1	2	4	4	4	1.6	1.66666666666667	4
7544	5316	2	2	2	1	1	2	11.7	2	1.33333333333333
7546	3201	2	3	1	2	2	2	15.1	2	2
7551	15266	1	1	4	4	4	4	1	2	4
7566	5314	2	3	3	1	1	1	17.3	2.66666666666667	1
7580	5915	3	3	4	1	1	1	12.4	3.33333333333333	1
7581	8222	2	3	4	1	1	1	21.6	3	1
7583	5315	1	3	3	4	3	4	19.7	2.33333333333333	3.66666666666667
7600	6635	2	1	2	4	2	2	5.6	1.66666666666667	2.66666666666667
7602	5978	2	4	4	2	1	2	9.5	3.33333333333333	1.66666666666667
7613	10045	2	2	4	1	1	1	6.9	2.66666666666667	1
7615	1060	2	1	1	4	99	4	5.3	1.33333333333333	4
7628	14173	1	1	1	3	4	2	1.5	1	3
7635	8119	2	1	1	4	1	4	13.9	1.33333333333333	3
7636	9177	3	3	4	1	1	1	7.3	3.33333333333333	1
7641	5558	2	2	4	2	1	2	4.5	2.66666666666667	1.66666666666667
7645	5962	2	3	3	2	2	2	13.1	2.66666666666667	2
7648	1002	2	3	3	2	1	2	9.5	2.66666666666667	1.66666666666667
7651	2000	2	4	3	3	2	3	15.4	3	2.66666666666667
7652	1060	2	2	2	2	2	2	5.3	2	2
7654	9162	3	3	4	1	1	1	22.8	3.33333333333333	1
7666	9361	1	3	2	99	2	2	5.7	2	2
7679	15363	1	1	1	4	4	2	1.2	1	3.33333333333333
7680	5354	2	2	2	1	3	1	10.7	2	1.66666666666667
7695	8436	1	2	2	2	2	2	8.8	1.66666666666667	2
7716	5358	2	3	4	4	3	3	9.7	3	3.33333333333333
7717	5314	2	2	3	2	2	2	17.3	2.33333333333333	2
7719	5566	3	2	4	1	1	1	6	3	1
7727	14389	1	1	1	3	3	3	1.1	1	3
7732	17200	2	1	3	2	2	4	12.8	2	2.66666666666667
7741	5374	2	3	3	2	2	2	8.5	2.66666666666667	2
7756	2000	1	2	2	3	4	4	15.4	1.66666666666667	3.66666666666667
7758	5116	2	3	2	2	2	3	11	2.33333333333333	2.33333333333333
7766	9774	4	4	4	3	1	1	10	4	1.66666666666667
7771	14182	1	1	1	4	3	3	1.3	1	3.33333333333333
7772	14286	1	1	1	4	4	4	1.7	1	4
